text,emotion,label
잠든 감정을 이 향이 조용히 깨웠다.,슬픔,5
누군가의 빈자리를 이 향이 알려줬다.,슬픔,5
"쓸쓸한 저녁, 향이 모든 걸 말해주는 듯했다.",슬픔,5
그저 스쳤을 뿐인데 마음이 무너졌다.,슬픔,5
잊은 줄 알았던 감정이 향에 깃들어 있었다.,슬픔,5
"어쩌면 울고 싶던 날, 이 향이 날 대신해 울었다.",슬픔,5
사라진 웃음소리가 향과 함께 스쳤다.,슬픔,5
이 향은 따뜻하지만 마음은 시렸다.,슬픔,5
향기 너머로 떠나간 날들이 보였다.,슬픔,5
마음 한편에 남아 있던 감정이 향에 젖었다.,슬픔,5
다시 돌아갈 수 없는 시간을 향이 말해줬다.,슬픔,5
눈물이 고인 채로 향을 느꼈다.,슬픔,5
그리운 이름 하나가 향에 스며 있었다.,슬픔,5
이 향은 끝난 사랑의 흔적 같았다.,슬픔,5
낯선 곳에서 느껴진 익숙한 향이 울컥하게 했다.,슬픔,5
문득 멈춰 서게 만든 향이었다.,슬픔,5
향 하나에 담긴 이별의 느낌이 짙었다.,슬픔,5
이 향은 그날의 공기와 똑같았다.,슬픔,5
향에 덮인 방 안이 더 적막하게 느껴졌다.,슬픔,5
잠시 스친 향이 그날의 감정을 꺼냈다.,슬픔,5
이 향은 아무 말 없이도 위로가 되지 못했다.,슬픔,5
이 향을 맡고 나니 괜히 서글퍼졌다.,슬픔,5
이 향은 조용히 다가와 마음을 울렸다.,슬픔,5
지나간 시간들이 향을 타고 밀려왔다.,슬픔,5
"혼자 있는 방, 향만이 내 곁을 지켰다.",슬픔,5
향기 하나에 울컥할 줄은 몰랐다.,슬픔,5
익숙한 향인데 오늘은 낯설게만 느껴졌다.,슬픔,5
가슴 한켠이 저릿한 건 이 향 때문이었을까.,슬픔,5
이 향은 말없이 내 기분을 알아채는 듯했다.,슬픔,5
차가운 공기와 함께 번진 향이 외로움을 더했다.,슬픔,5
"향을 맡는 순간, 멍하니 창밖만 바라보게 됐다.",슬픔,5
바람 속에 스며든 향이 지난 기억을 데려왔다.,슬픔,5
"혼자 남은 저녁, 향이 괜히 더 쓸쓸하게 느껴졌다.",슬픔,5
오늘 따라 이 향이 더 슬프게 느껴졌다.,슬픔,5
향 하나로도 이토록 외로울 수 있다는 걸 알았다.,슬픔,5
이 향은 내가 꾹 눌러둔 마음을 꺼내보게 했다.,슬픔,5
잔잔하게 퍼지는 향이 마음을 짓눌렀다.,슬픔,5
"마음이 휑한 날, 향마저 바람 같았다.",슬픔,5
지나간 계절처럼 향도 사라져서 더 쓸쓸했다.,슬픔,5
이 향은 의미 없이 퍼졌다.,우울,6
기분을 바꾸려 향을 뿌렸지만 소용없었다.,우울,6
창문을 열고도 벗어나지 못한 답답함이 향에도 배어 있었다.,우울,6
무거운 마음을 안고 향을 맡았지만 더 가라앉았다.,우울,6
향이 좋아야 하는데 오늘은 아무 감정도 안 생겼다.,우울,6
"하루 종일 무기력했던 날, 향도 아무 느낌 없이 스쳐갔다.",우울,6
멍한 상태로 향만 맡고 있었다.,우울,6
정적 속에 향만 맴돌았다.,우울,6
그저 멍하니 향을 맡으며 시간을 흘려보냈다.,우울,6
혼자 있는 공간에 향만 남았다.,우울,6
마음속 깊은 공허함이 남아 있었다.,우울,6
기억도 감정도 떠오르지 않았다.,우울,6
아무 일도 없었지만 무거웠다.,우울,6
익숙한 향도 더 이상 익숙하지 않았다.,우울,6
향 하나로는 부족했다.,우울,6
그냥 향을 흘려보냈다.,우울,6
아무 감정 없이 지나간 향이었다.,우울,6
오늘 하루는 향조차 의미 없게 느껴졌다.,우울,6
이 향을 맡아도 기분이 나아지지 않았다.,우울,6
계속 침대에 누워만 있고 싶은 기분이었다.,우울,6
오늘 향이 왜 이리 무겁고 차갑게만 느껴질까.,우울,6
일상의 무게에 눌린 채 향을 흘려보냈다.,우울,6
거울 속 나를 보고 향을 뿌렸지만 변화는 없었다.,우울,6
이 향은 내 우울한 기분을 덮기엔 너무 연약했다.,우울,6
"무엇을 해도 의미 없는 날, 향조차 허무하게 다가왔다.",우울,6
울컥한 감정이 향에 얹혀 터질 것 같았다.,우울,6
오늘의 향은 무채색 그림자처럼 다가왔다.,우울,6
"지친 하루 끝, 향도 나를 위로해주지 못했다.",우울,6
감정이 텅 빈 채로 향만 맡고 있었다.,우울,6
너무 조용한 공간에서 향이 더 무겁게 느껴졌다.,우울,6
"일어나기조차 힘든 아침, 향도 나를 깨우지 못했다.",우울,6
햇빛이 환한데도 마음속은 이 향처럼 어두웠다.,우울,6
조용히 퍼지는 향이 내 우울을 더 짙게 만들었다.,우울,6
"아무 생각도 들지 않는 날, 향은 배경 소음 같았다.",우울,6
"예전엔 좋아했던 향인데, 지금은 그저 공허했다.",우울,6
지친 하루에 향은 배경일 뿐이었다.,우울,6
향 하나로도 감정이 돌아오지 않았다.,우울,6
감정이 메마른 날이었다.,우울,6
무기력함이 방 안에 가득했다.,우울,6
향이 스쳐도 감정은 그대로였다.,우울,6
감정 없이 지나가는 하루였다.,우울,6
향기조차 피곤하게 느껴졌다.,우울,6
아무 감정 없이 향이 스쳐갔다.,우울,6
향이 있어도 아무 감흥이 없었다.,우울,6
무감각한 하루였다.,우울,6
향을 맡아도 공허함만 커졌다.,우울,6
기분 전환은 되지 않았다.,우울,6
그저 그런 향이었다.,우울,6
지친 날엔 어떤 향도 다 무뎌졌다.,우울,6
마음의 여백을 채우지 못했다.,우울,6
"조용한 방 안, 향만 떠돌았다.",우울,6
오늘은 향도 낯설게 다가왔다.,우울,6
무표정한 얼굴로 향을 맡았다.,우울,6
무기력한 마음에 향도 닿지 않았다.,우울,6
오늘은 향도 무의미하게 느껴졌다.,우울,6
그냥 아무 생각 없이 이 향에 묻혀있고 싶었다.,우울,6
텅 빈 감정 속에서 향을 느꼈다.,우울,6
감정이 없으니 향도 무색했다.,우울,6
향이 위로가 되지 않는 날이었다.,우울,6
이 향은 마음을 울리지도 못했다.,우울,6
마음은 텅 비어 있었고 향은 희미했다.,우울,6
기대 없이 향을 뿌렸다.,우울,6
감정 없이 뿌린 향이었다.,우울,6
그냥 향을 뿌렸을 뿐이었다.,우울,6
"모든 게 흐릿한 날, 향도 그랬다.",우울,6
오늘은 그저 향을 잊고 싶었다.,우울,6
이 향은 나를 흔들지 못했다.,우울,6
이 향은 나와 상관없는 듯했다.,우울,6
향이 나를 일으켜 세우지 못했다.,우울,6
향은 그저 공기처럼 지나갔다.,우울,6
기운 없는 하루에 향도 지쳤다.,우울,6
"혼자 있는 시간, 향이 흐려졌다.",우울,6
향을 맡는 것도 버거웠다.,우울,6
이 향이 나를 감싸도 아무 느낌 없었다.,우울,6
"깊은 밤, 향이 불면처럼 감정을 떠올리게 했다.",우울,6
이 향은 아무 감정도 불러일으키지 못했다.,우울,6
눈을 감고 향을 느끼자 텅 빈 마음이 더 선명해졌다.,우울,6
바람처럼 스쳐가는 향이 외롭게 느껴졌다.,우울,6
이 향은 어제와 다를 바 없었다.,우울,6
마음 깊은 곳의 공허함을 향이 감싸주지 못했다.,우울,6
"모든 감각이 멈춘 듯, 향도 흐릿했다.",우울,6
무의미한 하루에 향만이 배회했다.,우울,6
이 향은 마치 감정을 마비시키는 듯했다.,우울,6
쓸쓸한 공간에 향이 더 쓸쓸하게 퍼졌다.,우울,6
오늘은 어떤 향도 마음에 닿지 않았다.,우울,6
그냥 하루를 끝내고 싶은 기분이었다.,우울,6
지친 몸과 마음에 향이 스며들지 않았다.,우울,6
익숙한 향도 오늘은 마음을 채우지 못했다.,우울,6
향을 맡는 행위조차 버거운 날이었다.,우울,6
그저 향이 지나가길 기다릴 뿐이었다.,우울,6
이 향은 나를 일으켜 세우지 못했다.,우울,6
좋았던 향인데 오늘은 낯설고 멀게 느껴졌다.,우울,6
마음 한구석이 시린데 향이 그걸 더 깊게 만들었다.,우울,6
향이 나를 감싸도 외로움은 사라지지 않았다.,우울,6
잠에서 깼는데 기분도 향도 뿌옇기만 했다.,우울,6
햇살이 따뜻한데 향은 차갑게 느껴졌다.,우울,6
향을 맡았을 뿐인데 가슴이 한없이 가라앉았다.,우울,6
이 향조차도 지친 마음을 건드리지 못했다.,우울,6
마음속 공백을 채우기엔 향이 너무 약했다.,우울,6
그저 시간만 흘러가는 느낌이었다.,우울,6
"아무도 없는 방, 향만 공허하게 흘렀다.",우울,6
무기력함이 향보다 짙게 퍼졌다.,우울,6
지금 이 기분엔 어떤 향도 어울리지 않았다.,우울,6
"어느새 향도, 감정도 흐릿해졌다.",우울,6
그냥 지나가는 냄새처럼 향이 스쳤다.,우울,6
감정이 사라진 자리에 향만 맴돌았다.,우울,6
이 향은 더 이상 나를 위로하지 못한다.,우울,6
멍하니 창밖을 바라보며 향을 느꼈다.,우울,6
오늘도 향을 맡으며 아무 생각 없이 앉아 있었다.,우울,6
감정 없이 지나가는 하루의 일부 같았다.,우울,6
향이 나를 감싸도 무기력함은 그대로였다.,우울,6
마치 무채색 필터를 씌운 듯한 하루였다.,우울,6
아무 일도 없었지만 기분은 계속 가라앉았다.,우울,6
그저 무덤덤하게 향을 지나쳤다.,우울,6
의욕 없는 하루에 향조차도 무의미하게 다가왔다.,우울,6
방 안을 맴도는 향이 마음을 더 눌렀다.,우울,6
슬픔의 끝자락에서 이 향을 맡았다.,우울,6
마음이 허한 날엔 이 향도 위로가 안 된다.,우울,6
혼잣말처럼 퍼지는 향이 더 쓸쓸했다.,우울,6
감정 없는 얼굴로 향을 마주했다.,우울,6
하루가 끝났는데 향만 남아 허탈했다.,우울,6
한동안 아무것도 하지 못한 채 향만 느꼈다.,우울,6
향을 들이마시는 순간 모든 감정이 정지됐다.,우울,6
우울한 감정이 향에 실려 다시 떠올랐다.,우울,6
이 향은 마음의 균열 사이로 스며들었다.,우울,6
지워지지 않는 기억처럼 향도 잔잔하게 남았다.,우울,6
향이 퍼질수록 마음의 공백이 커져갔다.,우울,6
이 향은 마치 멈춘 시간처럼 정적이었다.,우울,6
창밖 풍경보다 향이 더 외롭게 느껴졌다.,우울,6
"아무도 없는 공간, 향기만이 공허하게 흘렀다.",우울,6
햇살 아래서도 이 향은 어둡게만 느껴졌다.,우울,6
정적이 감도는 공간에서 향만 흘렀다.,우울,6
"무기력한 오후, 향도 함께 늘어져 있었다.",우울,6
이 향은 그리움이 아니라 공허함이었다.,우울,6
감정의 그림자가 향기 위에 내려앉았다.,우울,6
창밖을 바라보며 향기를 느껴도 여전히 무기력했다.,우울,6
무심코 향을 뿌렸지만 아무런 변화가 없었다.,우울,6
"고요한 방 안, 향만이 떠돌고 있었다.",우울,6
이 향은 아무 감정도 건드리지 못했다.,우울,6
마음이 너무 무거워 향조차 버거웠다.,우울,6
이 향이 좋다는 말이 오늘은 이해되지 않았다.,우울,6
조용히 퍼지는 향이 공허함만 더했다.,우울,6
빈 방에 혼자 누워 향만 바라보고 있었다.,우울,6
오늘은 향마저도 무의미하게 스쳐갔다.,우울,6
"창문을 열었지만 향도, 기분도 바뀌지 않았다.",우울,6
향을 맡는데 아무 감정도 떠오르지 않았다.,우울,6
내일도 이 향과 같은 기분일 것 같았다.,우울,6
텅 빈 마음에 향이 무겁게 내려앉았다.,우울,6
기억도 감정도 없이 향만 남았다.,우울,6
예전의 향인데도 전혀 위로가 되지 않았다.,우울,6
웃음이 절로 나는 하루의 동반자 같은 향이었다.,흥분,7
이 향 덕분에 모든 것이 새롭게 느껴졌다.,흥분,7
무기력한 일상이 반짝이는 순간으로 바뀌었다.,흥분,7
마치 좋아하는 노래 첫 소절을 들은 기분이었다.,흥분,7
이 향은 기대감을 온몸으로 끌어올려 줬다.,흥분,7
소풍 가는 날 아침처럼 마음이 들떴다.,흥분,7
향이 퍼지자마자 온몸이 깨어나는 듯한 느낌이었다.,흥분,7
맡는 순간 마음이 가볍고 설렜다.,흥분,7
방 안이 향기로 가득 차며 마음이 두근거렸다.,흥분,7
지친 일상에 활기를 불어넣는 향이었다.,흥분,7
처음 향을 맡고 난 후 기분이 확 좋아졌다.,흥분,7
이 향은 마치 좋은 일이 곧 일어날 것 같은 신호 같았다.,흥분,7
두근거림과 함께 웃음이 피어올랐다.,흥분,7
상쾌함이 몰려오며 기분이 들떴다.,흥분,7
기대되는 일이 있을 것만 같은 향이었다.,흥분,7
한 걸음 한 걸음이 신나는 하루가 시작되었다.,흥분,7
설렘 가득한 하루의 시작을 알리는 향이었다.,흥분,7
세상이 반짝이는 것처럼 느껴지게 만든 향이었다.,흥분,7
이 향은 바람처럼 자유롭고 생기 있었다.,흥분,7
새로운 도전 앞에서 이 향이 용기를 북돋아줬다.,흥분,7
기분 좋은 긴장이 향 속에 퍼져 있었다.,흥분,7
이 향은 마치 축제의 서막 같았다.,흥분,7
아침 공기와 어우러진 향이 상쾌하게 다가왔다.,흥분,7
심장이 뛰는 순간마다 이 향이 함께했다.,흥분,7
무심코 맡은 향에서 즐거움이 폭발했다.,흥분,7
기분 전환이 필요할 때 이 향이 완벽했다.,흥분,7
오늘은 무슨 일이든 잘될 것 같은 향이었다.,흥분,7
이 향을 맡는 순간 마음이 활짝 열렸다.,흥분,7
기분이 들뜬 이유가 이 향 때문인 것 같았다.,흥분,7
빛나는 햇살처럼 생기를 불어넣는 향이었다.,흥분,7
처음 가보는 여행지의 공기를 닮은 향이었다.,흥분,7
두근거림이 코끝까지 차오른 향이었다.,흥분,7
이 향은 마치 축하를 건네는 인사 같았다.,흥분,7
에너지가 솟구치는 듯한 느낌의 향이었다.,흥분,7
나도 모르게 미소 짓게 만드는 향이었다.,흥분,7
갑자기 계획하고 싶어질 만큼 에너지가 솟았다.,흥분,7
이 향은 새로운 인연을 암시하는 듯했다.,흥분,7
향기와 함께 새로운 하루를 시작할 수 있을 것 같았다.,흥분,7
힘차게 문을 여는 아침처럼 상쾌했다.,흥분,7
처음 맡았을 때의 짜릿함이 기억에 남는다.,흥분,7
온 세상이 반짝이는 느낌이 들었다.,흥분,7
이 향은 나에게 신나는 하루를 약속했다.,흥분,7
미소가 자연스레 지어졌다.,흥분,7
다시 시작할 용기를 주는 향이었다.,흥분,7
마음이 쿵 하고 울릴 정도로 설레는 향이었다.,흥분,7
이 향은 마치 기분 좋은 소식처럼 다가왔다.,흥분,7
평소보다 발걸음이 가벼워졌다.,흥분,7
기분 전환을 위한 최고의 선택이었다.,흥분,7
새로운 경험을 향해 나아가게 했다.,흥분,7
모험을 앞둔 순간처럼 설렘이 가득했다.,흥분,7
코끝을 스친 향이 심장을 뛰게 만들었다.,흥분,7
살랑이는 바람처럼 상쾌하고 경쾌한 향이었다.,흥분,7
향을 맡는 순간 긍정적인 에너지가 흘러들었다.,흥분,7
기대감으로 가슴이 벅차올랐다.,흥분,7
기대와 설렘이 향기에 녹아 있었다.,흥분,7
이 향을 맡는 순간 모든 걱정이 사라졌다.,흥분,7
향이 스치자마자 오늘이 기대됐다.,흥분,7
모든 것이 새롭게 느껴지는 아침이었다.,흥분,7
이 향은 평범한 공간을 특별하게 만들었다.,흥분,7
밝고 경쾌한 향이 마음을 두드렸다.,흥분,7
달리기를 시작하기 직전의 긴장과 흥분이 섞여 있었다.,흥분,7
향을 뿌린 순간 오늘은 무언가 다르다는 예감이 들었다.,흥분,7
가볍게 뛰어가고 싶은 기분이 드는 향이었다.,흥분,7
이 향은 나에게 용기를 주는 응원 같았다.,흥분,7
기분 좋은 떨림이 향기와 함께 피어올랐다.,흥분,7
무심코 웃게 만드는 향이었다.,흥분,7
한껏 기대에 부푼 마음으로 향을 뿌렸다.,흥분,7
오랜만에 설레는 마음이 찾아왔다.,흥분,7
햇살처럼 밝은 향이 주변을 감쌌다.,흥분,7
매 순간이 특별하게 느껴지도록 만드는 향이었다.,흥분,7
작은 기쁨이 스며든 향이었다.,흥분,7
행복한 하루가 될 것 같아 들떴다.,흥분,7
흥겨운 음악처럼 기분을 끌어올리는 향이었다.,흥분,7
벅찬 감정이 향과 함께 터져나오는 듯했다.,흥분,7
새 향을 뿌리는 순간 가슴이 두근거렸다.,흥분,7
이 향은 나를 더 활동적으로 만들어줬다.,흥분,7
밝은 기운이 주위를 감쌌다.,흥분,7
이 향은 희망을 속삭이는 듯했다.,흥분,7
눈을 감고 향을 느끼니 설렘이 밀려왔다.,흥분,7
새로운 하루가 시작된다는 신호 같았다.,흥분,7
가슴이 벅차오르는 감정을 느꼈다.,흥분,7
기분이 절로 좋아지는 향이었다.,흥분,7
이 향을 맡자 모든 것이 가능할 것 같았다.,흥분,7
발걸음이 저절로 빨라졌다.,흥분,7
상쾌한 바람을 닮은 향이었다.,흥분,7
긴장과 기대가 동시에 밀려왔다.,흥분,7
마음 속에 불꽃이 피어오른 듯했다.,흥분,7
기대하는 마음이 향기 속에 담겼다.,흥분,7
새로운 기회를 향한 용기를 준 향이었다.,흥분,7
세상이 좀 더 밝게 보이는 느낌이었다.,흥분,7
기분 좋은 떨림이 시작되었다.,흥분,7
기분 좋은 일이 일어날 것 같은 느낌이었다.,흥분,7
이 향은 마치 응원의 목소리 같았다.,흥분,7
심장이 빨리 뛰기 시작한 건 이 향 때문이었다.,흥분,7
어제와는 다른 내가 된 느낌이었다.,흥분,7
기대와 활력이 동시에 밀려왔다.,흥분,7
이 향은 나를 새로운 세계로 이끄는 것 같았다.,흥분,7
기분이 전환되는 찰나에 이 향이 함께했다.,흥분,7
처음 맡은 순간부터 기대감이 피어올랐다.,흥분,7
향기 하나로 아침이 활기차게 시작되었다.,흥분,7
두근거림이 발끝까지 퍼지는 기분이었다.,흥분,7
향을 맡자마자 입꼬리가 올라갔다.,흥분,7
이 향은 마치 좋은 소식을 예고하는 듯했다.,흥분,7
무기력함이 향기 속에서 사라졌다.,흥분,7
설레는 하루의 시작을 알리는 향이었다.,흥분,7
마음 속 깊은 곳에서부터 에너지가 솟았다.,흥분,7
이 향을 맡고 새로운 계획이 떠올랐다.,흥분,7
기대감이 머리부터 발끝까지 번졌다.,흥분,7
오늘은 뭔가 멋진 일이 일어날 것 같았다.,흥분,7
이 향 덕분에 자신감이 생겼다.,흥분,7
첫걸음을 내딛는 순간에 어울리는 향이었다.,흥분,7
마치 여행을 떠나는 날 아침 같은 느낌이었다.,흥분,7
설렘이 향과 함께 피어났다.,흥분,7
아무 이유 없이 기분이 좋아졌다.,흥분,7
이 향 하나로 마음이 들썩이는 걸 느꼈다.,흥분,7
향이 퍼지자마자 신나는 음악이 들리는 듯했다.,흥분,7
가벼운 발걸음에 딱 어울리는 상쾌한 향기였다.,흥분,7
이 향은 누군가와의 설레는 만남을 준비하게 한다.,흥분,7
온몸이 깨어나는 듯한 상큼함이 느껴졌다.,흥분,7
처음부터 끝까지 눈을 번쩍 뜨이게 하는 향이다.,흥분,7
향 덕분에 내 자신감도 함께 올라갔다.,흥분,7
하루의 시작을 상쾌하게 열어주는 활기찬 향이었다.,흥분,7
무언가 멋진 일이 일어날 것 같은 기분이었다.,흥분,7
처음 입어보는 새 옷처럼 기분이 확 살아났다.,흥분,7
햇살과 함께 어울리는 이 향이 너무 설레었다.,흥분,7
어제와는 다른 내가 된 것만 같은 느낌이었다.,흥분,7
이 향을 맡자마자 웃음이 저절로 나왔다.,흥분,7
바쁜 하루에도 힘이 나는 향이었다.,흥분,7
기대감이 온몸을 감싸며 향과 함께 솟아올랐다.,흥분,7
지루했던 하루에 활력을 불어넣는 향이었다.,흥분,7
달려가고 싶은 마음이 솟구쳤다.,흥분,7
활기찬 에너지가 향기 속에 가득 담겨 있었다.,흥분,7
기분 좋은 전율이 코끝에서부터 퍼져나갔다.,흥분,7
이 향은 나를 다시 살아나게 했다.,흥분,7
에너지가 폭발하는 느낌이었다.,흥분,7
지루한 일상이 반짝이기 시작했다.,흥분,7
밝고 생기 넘치는 향이었다.,흥분,7
무언가 새로운 걸 시도하고 싶어졌다.,흥분,7
긍정적인 마음이 향으로 표현되었다.,흥분,7
행복이 코끝에서 시작되었다.,흥분,7
기분 좋은 변화가 찾아올 것 같았다.,흥분,7
이 향은 새로운 가능성을 열어줬다.,흥분,7
오늘이 기다려지는 이유가 생겼다.,흥분,7
웃음이 나도 모르게 흘러나왔다.,흥분,7
모험을 떠나고 싶은 기분이 들었다.,흥분,7
향을 뿌리는 순간 심장이 빠르게 뛰기 시작했다.,흥분,7
처음 맡아보는 향인데 너무 설레고 기대됐다.,흥분,7
이 향은 마치 새로운 시작 같은 기분을 준다.,흥분,7
오늘 하루가 왠지 특별할 것만 같아졌다.,흥분,7
이 향은 내일이 기다려지게 만들었다.,흥분,7
